Domain Code,Domain,Area Code ,Area,Element Code,Element,Item Code ,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,Head,819494,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,Head,815229,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,Head,812541,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,Head,789986,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,Head,835198,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,Head,857196,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,Head,822565,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,Head,806179,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,Head,835331,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,Head,872548,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,Head,911370,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,Head,920142,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,Head,888100,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,Head,837890,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,Head,782650,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,Head,766940,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2000,2000,hg/An,3306,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2001,2001,hg/An,3266,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2002,2002,hg/An,3275,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2003,2003,hg/An,3223,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2004,2004,hg/An,3334,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2005,2005,hg/An,3245,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2006,2006,hg/An,3502,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2007,2007,hg/An,3532,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2008,2008,hg/An,3508,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2009,2009,hg/An,3314,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2010,2010,hg/An,3372,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2011,2011,hg/An,3176,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2012,2012,hg/An,3189,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2013,2013,hg/An,3101,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2014,2014,hg/An,3085,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2015,2015,hg/An,3070,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2016,2016,hg/An,3054,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2017,2017,hg/An,3060,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2018,2018,hg/An,3123,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2019,2019,hg/An,3148,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2020,2020,hg/An,3252,A,Official figure
QCL,Crops and livestock products,56,Belgium,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2021,2021,hg/An,3222,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2000,2000,tonnes,275360,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2001,2001,tonnes,285250,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2002,2002,tonnes,305388,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2003,2003,tonnes,275170,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2004,2004,tonnes,280931,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2005,2005,tonnes,267156,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2006,2006,tonnes,286979,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2007,2007,tonnes,287977,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2008,2008,tonnes,285037,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2009,2009,tonnes,261801,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2010,2010,tonnes,281634,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2011,2011,tonnes,272282,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2012,2012,tonnes,262280,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2013,2013,tonnes,249973,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2014,2014,tonnes,257670,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2015,2015,tonnes,267877,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2016,2016,tonnes,278362,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2017,2017,tonnes,281536,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2018,2018,tonnes,277310,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2019,2019,tonnes,263750,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2020,2020,tonnes,254510,A,Official figure
QCL,Crops and livestock products,56,Belgium,5510,Production,F1806,"Beef and Buffalo Meat, primary",2021,2021,tonnes,247120,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2000,2000,Head,832926,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2001,2001,Head,873268,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2002,2002,Head,932473,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2003,2003,Head,853641,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2004,2004,Head,842585,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2005,2005,Head,823231,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2006,2006,Head,819494,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2007,2007,Head,815229,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2008,2008,Head,812541,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2009,2009,Head,789986,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2010,2010,Head,835198,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2011,2011,Head,857196,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2012,2012,Head,822565,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2013,2013,Head,806179,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2014,2014,Head,835331,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2015,2015,Head,872548,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2016,2016,Head,911370,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2017,2017,Head,920142,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2018,2018,Head,888100,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2019,2019,Head,837890,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2020,2020,Head,782650,A,Official figure
QCL,Crops and livestock products,56,Belgium,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2021,2021,Head,766940,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2000,2000,hg/An,1500,E,Estimated value
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2001,2001,hg/An,1333,E,Estimated value
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2002,2002,hg/An,1755,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2003,2003,hg/An,1287,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2004,2004,hg/An,1567,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2005,2005,hg/An,1344,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2006,2006,hg/An,1319,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2007,2007,hg/An,1200,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2008,2008,hg/An,1543,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2009,2009,hg/An,1690,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2010,2010,hg/An,2133,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2011,2011,hg/An,1462,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2012,2012,hg/An,1713,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2013,2013,hg/An,1433,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2014,2014,hg/An,1943,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2015,2015,hg/An,1401,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2016,2016,hg/An,1386,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5417,Yield/Carcass Weight,21112,"Meat of buffalo, fresh or chilled",2017,2017,hg/An,1373,A,Official figure
QCL,Crops and livestock products,100,Bulgaria,5510,Production,21112,"Meat of buffalo, fresh or chilled",2000,2000,tonnes,300,E,Estimated value
QCL,Crops and livestock products,100,Bulgaria,5510,Production,21112,"Meat of buffalo, fresh or chilled",2001,2001,tonnes,200,E,Estimated value
